sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
1534,0.357 884 680,"SysTick","ISR Exit","Returns to Idle",8947117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8113,3,03 E8 02 
1535,0.358 832 560,"SysTick","ISR Enter","Runs for 61.080 us",8970814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8116,5,02 0F 91 B9 01 
1536,0.358 858 240,"SysTick","xTaskIncrementTick","",8971456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8121,5,DB 01 00 82 05 
1537,0.358 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",8971981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8126,7,1C 03 DB 01 00 8D 04 
1538,0.358 893 640,"SysTick","ISR Exit","Returns to Idle",8972341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8133,3,03 E8 02 
1539,0.359 832 560,"SysTick","ISR Enter","Runs for 52.120 us",8995814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8136,5,02 0F B1 B7 01 
1540,0.359 849 280,"SysTick","xTaskIncrementTick","",8996232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8141,5,DB 01 00 A2 03 
1541,0.359 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",8996757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8146,7,1C 03 DB 01 00 8D 04 
1542,0.359 884 680,"SysTick","ISR Exit","Returns to Idle",8997117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8153,3,03 E8 02 
1543,0.360 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9020814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8156,5,02 0F 91 B9 01 
1544,0.360 849 280,"SysTick","xTaskIncrementTick","",9021232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8161,5,DB 01 00 A2 03 
1545,0.360 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9021757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8166,7,1C 03 DB 01 00 8D 04 
1546,0.360 884 680,"SysTick","ISR Exit","Returns to Idle",9022117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8173,3,03 E8 02 
1547,0.361 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9045814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8176,5,02 0F 91 B9 01 
1548,0.361 849 280,"SysTick","xTaskIncrementTick","",9046232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8181,5,DB 01 00 A2 03 
1549,0.361 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9046757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8186,7,1C 03 DB 01 00 8D 04 
1550,0.361 884 680,"SysTick","ISR Exit","Returns to Idle",9047117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8193,3,03 E8 02 
1551,0.362 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9070814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8196,5,02 0F 91 B9 01 
1552,0.362 849 280,"SysTick","xTaskIncrementTick","",9071232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8201,5,DB 01 00 A2 03 
1553,0.362 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9071757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8206,7,1C 03 DB 01 00 8D 04 
1554,0.362 884 680,"SysTick","ISR Exit","Returns to Idle",9072117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8213,3,03 E8 02 
1555,0.363 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9095814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8216,5,02 0F 91 B9 01 
1556,0.363 849 280,"SysTick","xTaskIncrementTick","",9096232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8221,5,DB 01 00 A2 03 
1557,0.363 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9096757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8226,7,1C 03 DB 01 00 8D 04 
1558,0.363 884 680,"SysTick","ISR Exit","Returns to Idle",9097117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8233,3,03 E8 02 
1559,0.364 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9120814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8236,5,02 0F 91 B9 01 
1560,0.364 849 280,"SysTick","xTaskIncrementTick","",9121232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8241,5,DB 01 00 A2 03 
1561,0.364 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9121757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8246,7,1C 03 DB 01 00 8D 04 
1562,0.364 884 680,"SysTick","ISR Exit","Returns to Idle",9122117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8253,3,03 E8 02 
1563,0.365 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9145814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8256,5,02 0F 91 B9 01 
1564,0.365 849 280,"SysTick","xTaskIncrementTick","",9146232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8261,5,DB 01 00 A2 03 
1565,0.365 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9146757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8266,7,1C 03 DB 01 00 8D 04 
1566,0.365 884 680,"SysTick","ISR Exit","Returns to Idle",9147117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8273,3,03 E8 02 
1567,0.366 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9170814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8276,5,02 0F 91 B9 01 
1568,0.366 849 280,"SysTick","xTaskIncrementTick","",9171232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8281,5,DB 01 00 A2 03 
1569,0.366 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9171757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8286,7,1C 03 DB 01 00 8D 04 
1570,0.366 884 680,"SysTick","ISR Exit","Returns to Idle",9172117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8293,3,03 E8 02 
1571,0.367 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9195814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8296,5,02 0F 91 B9 01 
1572,0.367 849 280,"SysTick","xTaskIncrementTick","",9196232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8301,5,DB 01 00 A2 03 
1573,0.367 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9196757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8306,7,1C 03 DB 01 00 8D 04 
1574,0.367 884 680,"SysTick","ISR Exit","Returns to Idle",9197117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8313,3,03 E8 02 
1575,0.368 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9220814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8316,5,02 0F 91 B9 01 
1576,0.368 849 280,"SysTick","xTaskIncrementTick","",9221232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8321,5,DB 01 00 A2 03 
1577,0.368 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9221757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8326,7,1C 03 DB 01 00 8D 04 
1578,0.368 884 680,"SysTick","ISR Exit","Returns to Idle",9222117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8333,3,03 E8 02 
1579,0.369 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9245814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8336,5,02 0F 91 B9 01 
1580,0.369 849 280,"SysTick","xTaskIncrementTick","",9246232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8341,5,DB 01 00 A2 03 
1581,0.369 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9246757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8346,7,1C 03 DB 01 00 8D 04 
1582,0.369 884 680,"SysTick","ISR Exit","Returns to Idle",9247117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8353,3,03 E8 02 
1583,0.370 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9270814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8356,5,02 0F 91 B9 01 
1584,0.370 849 280,"SysTick","xTaskIncrementTick","",9271232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8361,5,DB 01 00 A2 03 
1585,0.370 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9271757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8366,7,1C 03 DB 01 00 8D 04 
1586,0.370 884 680,"SysTick","ISR Exit","Returns to Idle",9272117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8373,3,03 E8 02 
1587,0.371 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9295814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8376,5,02 0F 91 B9 01 
1588,0.371 849 280,"SysTick","xTaskIncrementTick","",9296232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8381,5,DB 01 00 A2 03 
1589,0.371 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9296757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8386,7,1C 03 DB 01 00 8D 04 
1590,0.371 884 680,"SysTick","ISR Exit","Returns to Idle",9297117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8393,3,03 E8 02 
1591,0.372 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9320814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8396,5,02 0F 91 B9 01 
1592,0.372 849 280,"SysTick","xTaskIncrementTick","",9321232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8401,5,DB 01 00 A2 03 
1593,0.372 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9321757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8406,7,1C 03 DB 01 00 8D 04 
1594,0.372 884 680,"SysTick","ISR Exit","Returns to Idle",9322117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8413,3,03 E8 02 
1595,0.373 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9345814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8416,5,02 0F 91 B9 01 
1596,0.373 849 280,"SysTick","xTaskIncrementTick","",9346232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8421,5,DB 01 00 A2 03 
1597,0.373 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9346757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8426,7,1C 03 DB 01 00 8D 04 
1598,0.373 884 680,"SysTick","ISR Exit","Returns to Idle",9347117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8433,3,03 E8 02 
1599,0.374 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9370814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8436,5,02 0F 91 B9 01 
1600,0.374 849 280,"SysTick","xTaskIncrementTick","",9371232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8441,5,DB 01 00 A2 03 
1601,0.374 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9371757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8446,7,1C 03 DB 01 00 8D 04 
1602,0.374 884 680,"SysTick","ISR Exit","Returns to Idle",9372117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8453,3,03 E8 02 
1603,0.375 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9395814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8456,5,02 0F 91 B9 01 
1604,0.375 849 280,"SysTick","xTaskIncrementTick","",9396232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8461,5,DB 01 00 A2 03 
1605,0.375 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9396757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8466,7,1C 03 DB 01 00 8D 04 
1606,0.375 884 680,"SysTick","ISR Exit","Returns to Idle",9397117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8473,3,03 E8 02 
1607,0.376 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9420814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8476,5,02 0F 91 B9 01 
1608,0.376 849 280,"SysTick","xTaskIncrementTick","",9421232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8481,5,DB 01 00 A2 03 
1609,0.376 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9421757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8486,7,1C 03 DB 01 00 8D 04 
1610,0.376 884 680,"SysTick","ISR Exit","Returns to Idle",9422117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8493,3,03 E8 02 
1611,0.377 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9445814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8496,5,02 0F 91 B9 01 
1612,0.377 849 280,"SysTick","xTaskIncrementTick","",9446232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8501,5,DB 01 00 A2 03 
1613,0.377 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9446757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8506,7,1C 03 DB 01 00 8D 04 
1614,0.377 884 680,"SysTick","ISR Exit","Returns to Idle",9447117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8513,3,03 E8 02 
1615,0.378 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9470814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8516,5,02 0F 91 B9 01 
1616,0.378 849 280,"SysTick","xTaskIncrementTick","",9471232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8521,5,DB 01 00 A2 03 
1617,0.378 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9471757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8526,7,1C 03 DB 01 00 8D 04 
1618,0.378 884 680,"SysTick","ISR Exit","Returns to Idle",9472117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8533,3,03 E8 02 
1619,0.379 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9495814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8536,5,02 0F 91 B9 01 
1620,0.379 849 280,"SysTick","xTaskIncrementTick","",9496232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8541,5,DB 01 00 A2 03 
1621,0.379 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9496757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8546,7,1C 03 DB 01 00 8D 04 
1622,0.379 884 680,"SysTick","ISR Exit","Returns to Idle",9497117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8553,3,03 E8 02 
1623,0.380 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9520814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8556,5,02 0F 91 B9 01 
1624,0.380 849 280,"SysTick","xTaskIncrementTick","",9521232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8561,5,DB 01 00 A2 03 
1625,0.380 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9521757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8566,7,1C 03 DB 01 00 8D 04 
1626,0.380 884 680,"SysTick","ISR Exit","Returns to Idle",9522117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8573,3,03 E8 02 
1627,0.381 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9545814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8576,5,02 0F 91 B9 01 
1628,0.381 849 280,"SysTick","xTaskIncrementTick","",9546232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8581,5,DB 01 00 A2 03 
1629,0.381 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9546757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8586,7,1C 03 DB 01 00 8D 04 
1630,0.381 884 680,"SysTick","ISR Exit","Returns to Idle",9547117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8593,3,03 E8 02 
1631,0.382 832 560,"SysTick","ISR Enter","Runs for 61.080 us",9570814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8596,5,02 0F 91 B9 01 
1632,0.382 858 240,"SysTick","xTaskIncrementTick","",9571456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8601,5,DB 01 00 82 05 
1633,0.382 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9571981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8606,7,1C 03 DB 01 00 8D 04 
1634,0.382 893 640,"SysTick","ISR Exit","Returns to Idle",9572341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8613,3,03 E8 02 
1635,0.383 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9595814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8616,5,02 0F B1 B7 01 
1636,0.383 849 280,"SysTick","xTaskIncrementTick","",9596232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8621,5,DB 01 00 A2 03 
1637,0.383 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9596757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8626,7,1C 03 DB 01 00 8D 04 
1638,0.383 884 680,"SysTick","ISR Exit","Returns to Idle",9597117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8633,3,03 E8 02 
1639,0.384 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9620814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8636,5,02 0F 91 B9 01 
1640,0.384 849 280,"SysTick","xTaskIncrementTick","",9621232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8641,5,DB 01 00 A2 03 
1641,0.384 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9621757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8646,7,1C 03 DB 01 00 8D 04 
1642,0.384 884 680,"SysTick","ISR Exit","Returns to Idle",9622117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8653,3,03 E8 02 
1643,0.385 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9645814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8656,5,02 0F 91 B9 01 
1644,0.385 849 280,"SysTick","xTaskIncrementTick","",9646232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8661,5,DB 01 00 A2 03 
1645,0.385 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9646757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8666,7,1C 03 DB 01 00 8D 04 
1646,0.385 884 680,"SysTick","ISR Exit","Returns to Idle",9647117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8673,3,03 E8 02 
1647,0.386 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9670814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8676,5,02 0F 91 B9 01 
1648,0.386 849 280,"SysTick","xTaskIncrementTick","",9671232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8681,5,DB 01 00 A2 03 
1649,0.386 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9671757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8686,7,1C 03 DB 01 00 8D 04 
1650,0.386 884 680,"SysTick","ISR Exit","Returns to Idle",9672117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8693,3,03 E8 02 
1651,0.387 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9695814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8696,5,02 0F 91 B9 01 
1652,0.387 849 280,"SysTick","xTaskIncrementTick","",9696232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8701,5,DB 01 00 A2 03 
1653,0.387 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9696757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8706,7,1C 03 DB 01 00 8D 04 
1654,0.387 884 680,"SysTick","ISR Exit","Returns to Idle",9697117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8713,3,03 E8 02 
1655,0.388 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9720814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8716,5,02 0F 91 B9 01 
1656,0.388 849 280,"SysTick","xTaskIncrementTick","",9721232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8721,5,DB 01 00 A2 03 
1657,0.388 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9721757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8726,7,1C 03 DB 01 00 8D 04 
1658,0.388 884 680,"SysTick","ISR Exit","Returns to Idle",9722117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8733,3,03 E8 02 
1659,0.389 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9745814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8736,5,02 0F 91 B9 01 
1660,0.389 849 280,"SysTick","xTaskIncrementTick","",9746232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8741,5,DB 01 00 A2 03 
1661,0.389 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9746757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8746,7,1C 03 DB 01 00 8D 04 
1662,0.389 884 680,"SysTick","ISR Exit","Returns to Idle",9747117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8753,3,03 E8 02 
1663,0.390 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9770814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8756,5,02 0F 91 B9 01 
1664,0.390 849 280,"SysTick","xTaskIncrementTick","",9771232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8761,5,DB 01 00 A2 03 
1665,0.390 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9771757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8766,7,1C 03 DB 01 00 8D 04 
1666,0.390 884 680,"SysTick","ISR Exit","Returns to Idle",9772117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8773,3,03 E8 02 
1667,0.391 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9795814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8776,5,02 0F 91 B9 01 
1668,0.391 849 280,"SysTick","xTaskIncrementTick","",9796232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8781,5,DB 01 00 A2 03 
1669,0.391 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9796757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8786,7,1C 03 DB 01 00 8D 04 
1670,0.391 884 680,"SysTick","ISR Exit","Returns to Idle",9797117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8793,3,03 E8 02 
1671,0.392 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9820814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8796,5,02 0F 91 B9 01 
1672,0.392 849 280,"SysTick","xTaskIncrementTick","",9821232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8801,5,DB 01 00 A2 03 
1673,0.392 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9821757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8806,7,1C 03 DB 01 00 8D 04 
1674,0.392 884 680,"SysTick","ISR Exit","Returns to Idle",9822117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8813,3,03 E8 02 
1675,0.393 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9845814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8816,5,02 0F 91 B9 01 
1676,0.393 849 280,"SysTick","xTaskIncrementTick","",9846232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8821,5,DB 01 00 A2 03 
1677,0.393 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9846757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8826,7,1C 03 DB 01 00 8D 04 
1678,0.393 884 680,"SysTick","ISR Exit","Returns to Idle",9847117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8833,3,03 E8 02 
1679,0.394 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9870814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8836,5,02 0F 91 B9 01 
1680,0.394 849 280,"SysTick","xTaskIncrementTick","",9871232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8841,5,DB 01 00 A2 03 
1681,0.394 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9871757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8846,7,1C 03 DB 01 00 8D 04 
1682,0.394 884 680,"SysTick","ISR Exit","Returns to Idle",9872117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8853,3,03 E8 02 
1683,0.395 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9895814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8856,5,02 0F 91 B9 01 
1684,0.395 849 280,"SysTick","xTaskIncrementTick","",9896232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8861,5,DB 01 00 A2 03 
1685,0.395 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9896757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8866,7,1C 03 DB 01 00 8D 04 
1686,0.395 884 680,"SysTick","ISR Exit","Returns to Idle",9897117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8873,3,03 E8 02 
1687,0.396 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9920814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8876,5,02 0F 91 B9 01 
1688,0.396 849 280,"SysTick","xTaskIncrementTick","",9921232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8881,5,DB 01 00 A2 03 
1689,0.396 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9921757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8886,7,1C 03 DB 01 00 8D 04 
1690,0.396 884 680,"SysTick","ISR Exit","Returns to Idle",9922117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8893,3,03 E8 02 
1691,0.397 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9945814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8896,5,02 0F 91 B9 01 
1692,0.397 849 280,"SysTick","xTaskIncrementTick","",9946232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8901,5,DB 01 00 A2 03 
1693,0.397 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9946757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8906,7,1C 03 DB 01 00 8D 04 
1694,0.397 884 680,"SysTick","ISR Exit","Returns to Idle",9947117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8913,3,03 E8 02 
1695,0.398 832 560,"SysTick","ISR Enter","Runs for 52.120 us",9970814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8916,5,02 0F 91 B9 01 
1696,0.398 849 280,"SysTick","xTaskIncrementTick","",9971232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8921,5,DB 01 00 A2 03 
